# Started Tue Dec 30 12:10:50 2025
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras
836613cf-30db-49ba-bbd7-0286bee930ec,float,speed-1,1767114794.6229188,5.2568940220019975,1.0,observed,scalar,km/h,{'drift': 1.0296071577193975, 'noise': 3.2571453686068024}
2ce938f4-2aaf-4c65-870c-1724c689dc54,float,engine-temp-1,1767114794.8095782,70.0,1.0,observed,scalar,C,{'drift': 0.22074076098658119, 'noise': -2.9671810094755506}
b02216f2-ed55-4458-a381-5798441345b1,float,fuel-1,1767114795.6360295,47.26788290154166,1.0,observed,scalar,%,{'drift': 0.306919920848993, 'noise': 0.04361692154369534}
b241dec6-6fd4-407e-8f22-e76f6b235fe6,float,speed-1,1767114795.6360295,5.329951121192179,1.0,observed,scalar,km/h,{'drift': 1.7283008519501437, 'noise': -1.655243752759962}
d38d8125-aa91-4cb6-ad68-59c21d955654,float,engine-temp-1,1767114795.698045,71.40909226682433,1.0,observed,scalar,C,{'drift': -0.20146243308855927, 'noise': 1.610554699912897}
ed78031e-1af3-4951-87e2-f0b1e1cc58bc,float,speed-1,1767114796.6320643,5.236974564124281,1.0,observed,scalar,km/h,{'drift': -1.3029218612217126, 'noise': 1.2099453041538137}
a6c483e5-377c-45b7-9cc4-d20c0a18b5de,simulated,engine-temp-1,1767114796.5790818,75.66331644141592,0.9662820487822458,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114796.695596}
0de1583a-fcfa-4a0b-aa95-bbe4708aeb31,float,fuel-1,1767114796.8817928,47.17678368139978,1.0,observed,scalar,%,{'drift': -0.007622436760004736, 'noise': -0.0834767833818714}
dfaf5901-6e82-4c79-9600-09b6a7774769,simulated,engine-temp-1,1767114797.4690819,75.5188867267498,0.9589249606653443,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114797.584615}
5c5e8083-fb3d-43c7-94bc-6fd86175ba5c,float,speed-1,1767114797.6317952,7.344923018419543,1.0,observed,scalar,km/h,{'drift': -0.5684056388043741, 'noise': 2.6763540930996363}
36075a8f-2202-4bc3-b99e-39d19374acd9,float,fuel-1,1767114798.134402,47.189913070829085,1.0,observed,scalar,%,{'drift': 0.11598020113867591, 'noise': -0.1028508117093727}
7e467fba-99e1-4d86-9f94-95212b602490,float,engine-temp-1,1767114798.3656127,70.0,1.0,observed,scalar,C,{'drift': 0.11727690258103707, 'noise': -0.8878209169114455}
6a5f9cc7-e95e-4a13-a7d8-a4c56030be4f,float,speed-1,1767114798.6336339,10.440287897805927,1.0,observed,scalar,km/h,{'drift': 0.4096211924297384, 'noise': 2.6857436869566467}
891f0cb0-47d9-4c5b-84b1-b82347955bd2,float,engine-temp-1,1767114799.2603078,70.0,1.0,observed,scalar,C,{'drift': 0.16557916933094152, 'noise': -1.613390629732388}
5a47d160-7ec8-4c14-b5c4-9003812fdc92,float,fuel-1,1767114799.386053,46.717025771196724,1.0,observed,scalar,%,{'drift': -0.35393338677330943, 'noise': -0.11895391285904953}
44a4e53c-ef6a-4f1d-8613-b53e8c75621d,float,speed-1,1767114799.6361017,11.334644484517783,1.0,observed,scalar,km/h,{'drift': 0.005266174766451304, 'noise': 0.8890904119454046}
4f9d6c0a-5ab8-45ff-8424-cc41799bf763,float,engine-temp-1,1767114800.1518092,70.09465052561448,1.0,observed,scalar,C,{'drift': 0.2378305642617819, 'noise': -0.1431800386472917}
5212a5e2-ed44-4c97-aa90-58d3cb35575b,float,fuel-1,1767114800.6338477,46.587284175230614,1.0,observed,scalar,%,{'drift': -0.07861895692504517, 'noise': -0.05112263904106171}
86d5ecd0-22f6-4fe1-8fd8-8111e4dda9c1,float,speed-1,1767114800.6338477,13.755486976105402,1.0,observed,scalar,km/h,{'drift': 1.331048229355821, 'noise': 1.089794262231799}
0eb3e5ce-185a-4376-9bac-a3fe7ce0c23f,simulated,engine-temp-1,1767114801.0290823,71.24097899533974,0.9591728539583774,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114801.132048}
b887086a-fb77-43bd-b58f-2e85e17763d2,float,speed-1,1767114801.631586,11.885216453097547,1.0,observed,scalar,km/h,{'drift': -0.12958956565515933, 'noise': -1.7406809573526967}
f18d2e88-e1ee-4dd0-8a5b-7b522cdad43c,float,fuel-1,1767114801.8821392,46.23412339232408,1.0,observed,scalar,%,{'drift': -0.27344998065046555, 'noise': -0.07971080225606714}
d9ea43ef-91f5-4f81-a3c1-8ea9a2517615,float,engine-temp-1,1767114801.9288802,71.34861875958755,1.0,observed,scalar,C,{'drift': -0.06330561878335894, 'noise': 1.4119243783709121}
6983494a-246b-423e-b2d9-e83860591663,float,speed-1,1767114802.6301386,10.074502143210392,1.0,observed,scalar,km/h,{'drift': -1.1056265749674257, 'noise': -0.7050877349197295}
6c0eb75c-5c4c-48e2-99dd-7b329fc39c79,float,engine-temp-1,1767114802.8168955,70.42080844472413,1.0,observed,scalar,C,{'drift': -0.07349840696477944, 'noise': -0.8543119078986414}
bf3e76a8-9daf-4bf1-b26d-eb55c4e477da,simulated,fuel-1,1767114803.1190646,46.79961696732181,0.9951905921050564,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114803.2225146}
f8aff486-1b62-4983-883f-f25914ec317e,float,speed-1,1767114803.6257026,8.913283190825297,1.0,observed,scalar,km/h,{'drift': 0.35623596944438596, 'noise': -1.517454921829482}
6e36fb3e-d786-4762-b20c-18da8ce56868,float,engine-temp-1,1767114803.7192254,70.93839366409419,1.0,observed,scalar,C,{'drift': -0.182756260931227, 'noise': 0.7003414803012837}
804c4c4a-fcfe-4fae-8d39-1d2cf809d82e,float,fuel-1,1767114804.3881264,46.937105568494935,1.0,observed,scalar,%,{'drift': 0.21794135603377207, 'noise': 0.05488074979463225}
8ea0e956-a81a-4f5d-8032-9115483106c3,float,engine-temp-1,1767114804.6069627,70.0,1.0,observed,scalar,C,{'drift': -0.21001011677113154, 'noise': -2.2444347681981798}
aedaed58-932f-4038-ab3e-f5167c89c31d,float,speed-1,1767114804.622964,8.217088074032484,1.0,observed,scalar,km/h,{'drift': 1.805614335855684, 'noise': -2.5018094526484966}
5f252966-29cd-4bbf-8e04-d77353a22f1d,float,engine-temp-1,1767114805.4963655,70.0,1.0,observed,scalar,C,{'drift': -0.2392475612575852, 'noise': -0.9564059281076498}
1485cfb7-a5e7-446e-9949-04450fb822a7,float,fuel-1,1767114805.639158,47.118761689090654,1.0,observed,scalar,%,{'drift': 0.10023975786819228, 'noise': 0.08141636272752334}
2ab6b664-e265-499b-85e4-15a180d73ada,simulated,speed-1,1767114805.6190646,7.220686012497522,0.9267070382751991,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114805.7338462}
7495721c-1954-4d6f-9ee6-84e75e3fe3e3,float,engine-temp-1,1767114806.37728,70.15472391848925,1.0,observed,scalar,C,{'drift': 0.16305538400894937, 'noise': -0.008331465519700137}
d9ac5fb7-f4c1-4ed7-b1bb-22a86716f9da,float,speed-1,1767114806.6287842,20.694564265474973,1.0,observed,scalar,km/h,{'drift': 1.203968808050313, 'noise': 9.53442599008561}
efb2d6e1-238a-4ff6-b8bf-259d104daf7b,float,fuel-1,1767114806.8810246,46.773103797335665,1.0,observed,scalar,%,{'drift': -0.4312852080466889, 'noise': 0.08562731629170306}
19990f2e-3d43-497c-b595-1b2f427180c6,float,engine-temp-1,1767114807.2740045,70.52242427861484,1.0,observed,scalar,C,{'drift': -0.2490157748271461, 'noise': 0.6167161349527286}
2c4f2d8a-9046-4c1c-b9f2-f30c514f5bac,float,speed-1,1767114807.6338782,18.72994302986791,1.0,observed,scalar,km/h,{'drift': 1.552817966436439, 'noise': -3.5174392020435}
a26761a2-16ca-4ca0-951a-7bf75deaa8dd,float,fuel-1,1767114808.1353464,47.072537187852504,1.0,observed,scalar,%,{'drift': 0.276527691098609, 'noise': 0.0229056994182294}
47856fa1-6534-4b64-9bee-7a2d80f16cc6,float,engine-temp-1,1767114808.1673605,70.0,1.0,observed,scalar,C,{'drift': -0.20729086030271568, 'noise': -0.5839550633069288}
b04eedfa-5e35-429d-bded-5eef54a46e04,simulated,speed-1,1767114808.6190646,14.96599206112646,0.9216833092758923,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114808.7333186}
81962dfc-6119-4736-ac9a-57aece211208,float,engine-temp-1,1767114809.058099,72.5441453186311,1.0,observed,scalar,C,{'drift': -0.29651475183183723, 'noise': 2.840660070462928}
f134be44-164c-4ff7-9e08-f5304af9fcd2,float,fuel-1,1767114809.3887172,47.46069394326746,1.0,observed,scalar,%,{'drift': 0.27766437909722985, 'noise': 0.11049237631772404}
c91739f2-5257-4a79-b37e-9a0b5ec02f12,float,speed-1,1767114809.6267571,22.208472407483285,1.0,observed,scalar,km/h,{'drift': -0.993498907186043, 'noise': -0.42321691485085433}
92e764f3-2022-4746-bf8a-efdf33452bb9,simulated,engine-temp-1,1767114809.9290833,70.3077443379224,0.9591008064494716,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114810.0346704}
f0f9fdbe-2a38-4689-ab47-1c16993f959e,float,fuel-1,1767114810.634433,47.20641354758787,1.0,observed,scalar,%,{'drift': -0.41658891081747496, 'noise': 0.16230851513789138}
074887c9-bd4d-4119-82b8-c98265e77450,simulated,speed-1,1767114810.6190646,19.767527595180585,0.9178889608122883,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114810.7299669}
4a65e231-bf80-4d26-b59b-f495e4d1a87e,float,engine-temp-1,1767114810.8254871,73.16662444881605,1.0,observed,scalar,C,{'drift': -0.25264246500929544, 'noise': -0.8652491787158161}
83d8e233-dc05-491e-8959-b9db9bf02403,float,speed-1,1767114811.633949,21.448379732273345,1.0,observed,scalar,km/h,{'drift': -0.05671527162692547, 'noise': 5.261175778099205}
ce8204a7-a20b-4c85-9325-f1f72db42038,float,engine-temp-1,1767114811.714072,72.21171059487986,1.0,observed,scalar,C,{'drift': 0.1451451907768096, 'noise': -1.1000590447130045}
366f3a66-8d4f-4bb1-bcb8-749a592df06f,float,fuel-1,1767114811.8882282,47.54851711334864,1.0,observed,scalar,%,{'drift': 0.4270799131688091, 'noise': -0.08497634740804197}
d1ad7463-a7ad-49f2-99e5-41556fbc08cb,float,engine-temp-1,1767114812.6074514,74.31930386631414,1.0,observed,scalar,C,{'drift': -0.23212084601553737, 'noise': 2.3397141174498173}
951486cb-0316-43cb-9ed7-26ced1d332e4,simulated,speed-1,1767114812.6190646,22.140426493575053,0.9172812341545067,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114812.730098}
ba799222-764b-429c-bc1e-aceca27f90fc,float,fuel-1,1767114813.1330295,47.22291603956376,1.0,observed,scalar,%,{'drift': -0.27091890589046497, 'noise': -0.05468216789441088}
7cdb00fb-9498-42d5-ae8a-cd9b80bc2111,float,engine-temp-1,1767114813.504651,74.9568739700158,1.0,observed,scalar,C,{'drift': -0.14912966861211682, 'noise': 0.7866997723137859}
42e25f09-8765-4dc5-8150-6c82166beedf,float,speed-1,1767114813.6272254,20.14765863180949,1.0,observed,scalar,km/h,{'drift': -1.8512288574487874, 'noise': 1.5383240720173643}
00b91d6d-7c2f-4ca5-8f96-5465d9263c00,float,fuel-1,1767114814.378715,47.51193706548296,1.0,observed,scalar,%,{'drift': 0.24465760190828512, 'noise': 0.04436342401091356}
0c5b952b-0d4c-44e5-9216-f8b6f75de92b,float,engine-temp-1,1767114814.3942268,75.70849967858327,1.0,observed,scalar,C,{'drift': -0.1866884436072239, 'noise': 0.9383141521746889}
400c349a-07bc-4c1a-aa56-f558ae2bbea8,float,speed-1,1767114814.6295547,19.221505163505377,1.0,observed,scalar,km/h,{'drift': 0.928761229007637, 'noise': -1.854914697311753}
1110fbdb-241c-49d1-9d1b-73b36fa11fa6,simulated,engine-temp-1,1767114815.269084,72.65026826003253,0.9565599113916737,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114815.3848646}
5103cb12-32d8-4fcb-8b8d-afaef848676b,float,fuel-1,1767114815.631725,47.62672202536667,1.0,observed,scalar,%,{'drift': 0.1816122983458741, 'noise': -0.06682733846216535}
2b490ae7-f6de-49ff-af4f-516ddf5c203e,float,speed-1,1767114815.631725,16.263847076293516,1.0,observed,scalar,km/h,{'drift': -0.6914324185348875, 'noise': -2.266225668676975}
1de51a86-539f-49b2-be8e-ee621cb780f1,float,engine-temp-1,1767114816.1765995,74.07087952603104,1.0,observed,scalar,C,{'drift': 0.28883680531052774, 'noise': -0.3371136533347804}
644855e8-72c1-4282-bce1-9b3d3e7c36b5,float,speed-1,1767114816.6303308,12.414611502303432,1.0,observed,scalar,km/h,{'drift': -1.4767550796994775, 'noise': -2.3724804942906066}
4bec57d4-f68f-455f-863e-33a970806358,float,fuel-1,1767114816.8811483,47.93085797553268,1.0,observed,scalar,%,{'drift': 0.4331458732666159, 'noise': -0.1290099231006043}
8729dbab-7ca4-4801-bc50-83ef495d5585,float,engine-temp-1,1767114817.0547817,76.01865345077105,1.0,observed,scalar,C,{'drift': 0.29480427258167924, 'noise': 1.6529696521583372}
90826730-acf6-4eff-b720-c21420c7ba91,float,speed-1,1767114817.635477,11.41855413764599,1.0,observed,scalar,km/h,{'drift': -1.774192756273631, 'noise': 0.7781353916161884}
4ef0a8a5-bc9d-4fde-b5e0-aeb31e62bce1,float,engine-temp-1,1767114817.9469743,77.18464692117118,1.0,observed,scalar,C,{'drift': -0.2480520840672455, 'noise': 1.4140455544673705}
364b120b-6030-4275-9efb-7cdbfe7253fb,float,fuel-1,1767114818.135698,48.3661694066516,1.0,observed,scalar,%,{'drift': 0.4043630003519382, 'noise': 0.03094843076698063}
7a253786-fbf0-44ca-83bf-7c7eb0023ab6,simulated,speed-1,1767114818.6190646,17.37910414082001,0.9245041406682153,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114818.7290368}
5452e3db-7fa3-414c-83b1-28bae3eb3e7d,float,engine-temp-1,1767114818.8405561,76.89570677915451,1.0,observed,scalar,C,{'drift': -0.11284148319963841, 'noise': -0.17609865881702644}
d8b9fc5b-b05c-4eb2-b000-bb9822fd0c6b,float,fuel-1,1767114819.3775628,48.20791828044721,1.0,observed,scalar,%,{'drift': 0.14093309825453326, 'noise': -0.2991842244589274}
75d118d9-3f7c-496f-8bc2-28b5f27843a1,float,speed-1,1767114819.6266825,15.169022697486051,1.0,observed,scalar,km/h,{'drift': -0.7373955655979683, 'noise': 3.0615802265276875}
01c02c83-ca3d-418b-a13a-4f291699ea50,float,engine-temp-1,1767114819.7364335,76.15134754474637,1.0,observed,scalar,C,{'drift': 0.16307136183446586, 'noise': -0.9074305962425979}
9dc2890d-7dee-4ea2-856b-e7721be3d07b,float,engine-temp-1,1767114820.6128423,74.02225496796119,1.0,observed,scalar,C,{'drift': -0.2845852032013617, 'noise': -1.8445073735838229}
6312877d-03c9-4a15-a7e3-d5dfb830f279,float,fuel-1,1767114820.6288419,48.83362169340929,1.0,observed,scalar,%,{'drift': 0.4655251111468143, 'noise': 0.16017830181526738}
e99ca65e-a975-43f7-831c-fbf0aefd1048,float,speed-1,1767114820.6288419,13.320028371401664,1.0,observed,scalar,km/h,{'drift': 1.972582110302123, 'noise': -3.8215764363865103}
02e3db24-f81e-4b38-a3da-ad9a72a93095,float,engine-temp-1,1767114821.5139654,74.61520318720329,1.0,observed,scalar,C,{'drift': -0.29089337035514357, 'noise': 0.8838415895972398}
1b1d53d2-fb8b-4f7d-bf09-02fac0f7155d,float,speed-1,1767114821.6231966,13.756581515325154,1.0,observed,scalar,km/h,{'drift': 1.8689895761678104, 'noise': -1.432436432244321}
32e6542f-8dac-4b81-bc10-dbfcbea00c18,float,fuel-1,1767114821.885469,48.493017332391894,1.0,observed,scalar,%,{'drift': -0.3849531791042262, 'noise': 0.04434881808683162}
a18988bf-76c7-4f47-8db8-51e8213e7b81,float,engine-temp-1,1767114822.4026988,74.09047379048378,1.0,observed,scalar,C,{'drift': 0.2015727365429268, 'noise': -0.72630213326243}
b3538847-9a86-4efc-9b00-9ac3873551a3,float,speed-1,1767114822.6344333,23.360600428341996,1.0,observed,scalar,km/h,{'drift': -1.4681262537766102, 'noise': 11.072145166793451}
5a548b6d-8d0e-42a1-b9e1-63a41df83f0e,float,fuel-1,1767114823.1334903,48.84577561046272,1.0,observed,scalar,%,{'drift': 0.43185929861814354, 'noise': -0.07910102054731828}
3e78747a-b69e-448f-a9f8-6c78d63608d7,float,engine-temp-1,1767114823.2908623,74.25682713854633,1.0,observed,scalar,C,{'drift': -0.03889201534515707, 'noise': 0.20524536340769578}
df3e03dc-2eaa-423c-80e5-9937f2b24ce1,float,speed-1,1767114823.6339386,24.584349412741155,1.0,observed,scalar,km/h,{'drift': 1.0801351649735582, 'noise': 0.14361381942560192}
f5cf9f70-f96c-4ac6-a19a-75e523b68a70,float,engine-temp-1,1767114824.1790154,72.78709871748102,1.0,observed,scalar,C,{'drift': -0.15068414770998365, 'noise': -1.319044273355328}
8e7cfccd-0c91-4cd5-9d89-07b8f99279a1,float,fuel-1,1767114824.3821824,49.110045211238976,1.0,observed,scalar,%,{'drift': 0.17312293216214736, 'noise': 0.09114666861411226}
2ee901bc-b894-44bb-8263-33ec4d101a37,simulated,speed-1,1767114824.6190646,18.719906060190564,0.9246179753107515,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114824.7231395}
982b8265-1d87-42a9-8365-f4c56950ba48,float,engine-temp-1,1767114825.0672371,71.58872495240888,1.0,observed,scalar,C,{'drift': -0.2908679914323026, 'noise': -0.9075057736398275}
e5f1f354-3f2b-4303-943a-fc901a013a52,float,speed-1,1767114825.6320176,34.54287230039141,1.0,observed,scalar,km/h,{'drift': -0.3473066774856366, 'noise': 8.921687004076311}
911f726f-29f1-4f03-8b2d-2f6d7dc93012,float,fuel-1,1767114825.6320176,48.92075175169663,1.0,observed,scalar,%,{'drift': -0.22408906449800736, 'noise': 0.03479560495565884}
5b8f232e-487e-4b8b-b01f-13fc3fa9591c,float,engine-temp-1,1767114825.962288,70.92760665478718,1.0,observed,scalar,C,{'drift': -0.17283583952534975, 'noise': -0.4882824580963547}
0e13a95c-06d3-44bd-bfb7-05b457b165e9,float,speed-1,1767114826.622715,29.865860844275417,1.0,observed,scalar,km/h,{'drift': -0.6118144016424965, 'noise': -4.065197054473494}
5e760f97-ed13-4e7a-8470-b36cd6e3c896,float,engine-temp-1,1767114826.8561602,71.80562912174706,1.0,observed,scalar,C,{'drift': -0.1856582269090612, 'noise': 1.0636806938689363}
fb2f7d65-eb45-445b-8405-f3991d79b709,float,fuel-1,1767114826.8876886,49.27984338255383,1.0,observed,scalar,%,{'drift': 0.3260032738120784, 'noise': 0.033088357045123966}
260b3c37-3086-4bb0-bfd1-1e4b7060dd2a,float,speed-1,1767114827.6285162,29.809303594621117,1.0,observed,scalar,km/h,{'drift': 1.2204097386320023, 'noise': -1.2769669882863033}
8f785730-eb09-4ebe-b50e-89f1ffbcd45d,float,engine-temp-1,1767114827.738685,71.06793388528183,1.0,observed,scalar,C,{'drift': 0.062443269290629266, 'noise': -0.8001385057558563}
decd9506-db68-40e5-af8a-ad1e5ce6df25,float,fuel-1,1767114828.1277635,48.89781367267571,1.0,observed,scalar,%,{'drift': -0.4826073831322445, 'noise': 0.10057767325412276}
1c7395ac-550a-49e9-a740-c1f5d83b23f4,float,engine-temp-1,1767114828.6308825,70.32662174780995,1.0,observed,scalar,C,{'drift': 0.2607040942533438, 'noise': -1.0020162317252177}
8b701719-3c51-4f33-8f31-c243c7f1baf8,float,speed-1,1767114828.6308825,28.34110269225712,1.0,observed,scalar,km/h,{'drift': 1.0536375614164588, 'noise': -2.521838463780454}
3a0f37b1-9db4-4f5c-a923-216213406f76,float,fuel-1,1767114829.3843565,48.982947102207795,1.0,observed,scalar,%,{'drift': 0.1553145368198331, 'noise': -0.07018110728774954}
e4f0bc2c-ab64-4c97-9e46-077ecc9189cd,float,engine-temp-1,1767114829.522002,71.04160673510827,1.0,observed,scalar,C,{'drift': 0.25522932041674135, 'noise': 0.45975566688158587}
0dc6828b-8a10-47f5-be8c-03b418891f4c,simulated,speed-1,1767114829.6190646,30.191591984944424,0.9240266518821413,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114829.727594}
14c994ec-1a11-4979-8f5f-10748e80f543,float,engine-temp-1,1767114830.4142904,72.1309183912877,1.0,observed,scalar,C,{'drift': 0.1194029957781057, 'noise': 0.9699086604013136}
4dbd2e56-a8e8-49d1-975c-5a47acae5684,float,fuel-1,1767114830.6348975,49.03816652966827,1.0,observed,scalar,%,{'drift': 0.15079698942470876, 'noise': -0.09557756196423767}
3521129f-af69-4d93-930e-0b93f6f48a7e,float,speed-1,1767114830.6348975,30.761636346682586,1.0,observed,scalar,km/h,{'drift': -1.628903747482528, 'noise': 2.6214082842351156}
b0b43928-e4c7-4205-8374-e5483832931a,float,engine-temp-1,1767114831.3059015,72.28064398884804,1.0,observed,scalar,C,{'drift': -0.03912218662752964, 'noise': 0.18884778418787257}
a6f6b490-f068-4f22-b137-f146e94ccdf6,float,speed-1,1767114831.6296477,37.799520555646254,1.0,observed,scalar,km/h,{'drift': 1.1574237727533054, 'noise': 5.880460436210359}
cd991e31-bdf3-4df6-957e-66c68ee563f2,float,fuel-1,1767114831.8766556,48.82104515381757,1.0,observed,scalar,%,{'drift': -0.15683078630678537, 'noise': -0.06029058954391231}
a0ff4033-ebb2-434d-983d-4dc60f4e73da,simulated,engine-temp-1,1767114832.179086,73.07594865612148,0.9561588437729168,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114832.286231}
1d5e7f75-7618-4d3b-abbf-e84b277b960e,float,speed-1,1767114832.6295757,39.96368887340408,1.0,observed,scalar,km/h,{'drift': -0.6986545799155834, 'noise': 2.8628228976734116}
542274d0-7022-4815-92e5-691dcbede270,float,engine-temp-1,1767114833.0837994,70.0,1.0,observed,scalar,C,{'drift': -0.25994519400175625, 'noise': -2.4641583621516934}
a605d64a-dfa6-4d34-934b-3ab8ad3e38a0,float,fuel-1,1767114833.1302376,48.553686676249285,1.0,observed,scalar,%,{'drift': -0.22666534338230082, 'noise': -0.040693134185987974}
cabcb3bd-b4b4-4545-ba08-8636695f5672,float,speed-1,1767114833.628515,34.65110669544832,1.0,observed,scalar,km/h,{'drift': 0.44359693794168775, 'noise': -5.756179115897449}
3be3077a-9034-4e0a-9a58-a8f8b4409dcf,float,engine-temp-1,1767114833.9716887,70.83257089514883,1.0,observed,scalar,C,{'drift': -0.2082543710995593, 'noise': 1.0408252662483928}
4a850be9-7c3a-49bb-b8b3-0ef3d0da6f51,float,fuel-1,1767114834.3764303,49.052729430415745,1.0,observed,scalar,%,{'drift': 0.47843977111349156, 'noise': 0.020602983052971847}
2629d9d0-2ab2-4020-9fc1-59d775478201,float,speed-1,1767114834.6266503,27.105334543748935,1.0,observed,scalar,km/h,{'drift': -0.9941033048779446, 'noise': -6.55166884682144}
c2eec3ee-3eb9-4e22-b432-a7562a965549,float,engine-temp-1,1767114834.8615825,70.0,1.0,observed,scalar,C,{'drift': 0.1766733422901247, 'noise': -1.61008149702221}
f637a2ce-4257-4b86-8401-e58dfe9a4e48,float,fuel-1,1767114835.634358,48.924561293048214,1.0,observed,scalar,%,{'drift': 0.028046672156319064, 'noise': -0.15621480952384834}
ede9be2f-9257-465e-aa9b-c6e2ea868378,float,speed-1,1767114835.635355,26.404851309569676,1.0,observed,scalar,km/h,{'drift': -0.41049906989464846, 'noise': -0.2899841642846105}
6704f017-9afd-4e6e-8217-6963e6718d40,float,engine-temp-1,1767114835.756853,70.0,1.0,observed,scalar,C,{'drift': -0.21155341298037866, 'noise': -0.4020645628055428}
13007bca-0b0c-4f25-9761-db738500af85,float,speed-1,1767114836.6234767,26.577793319251214,1.0,observed,scalar,km/h,{'drift': -1.4505201318877377, 'noise': 1.6234621415692758}
563be1e1-a1ba-41e9-9b57-8d77b6d478d3,float,engine-temp-1,1767114836.6383686,70.0,1.0,observed,scalar,C,{'drift': 0.008671998552133298, 'noise': -1.1083887081226536}
9e1627b4-b52f-4128-a454-74ee8003e504,float,fuel-1,1767114836.8829446,49.25120614777333,1.0,observed,scalar,%,{'drift': 0.3434151753612925, 'noise': -0.016770320636176294}
a774cc6f-2c5f-4345-8cd1-90dd49854518,float,engine-temp-1,1767114837.533435,70.0,1.0,observed,scalar,C,{'drift': 0.29105860909997855, 'noise': -0.8915634693205853}
fb93899c-6d09-46ec-97d4-ccbb94e358f1,float,speed-1,1767114837.6248477,24.953299767947307,1.0,observed,scalar,km/h,{'drift': 0.41833425848947314, 'noise': -2.04282780979338}
97493588-3f7a-43d9-80eb-9692ec6a90b1,float,fuel-1,1767114838.1400352,49.85976403124118,1.0,observed,scalar,%,{'drift': 0.43363970149785247, 'noise': 0.1749181819699907}
f5bc2aaf-33c3-4582-8060-e3e35eed519f,float,engine-temp-1,1767114838.4187658,70.0,1.0,observed,scalar,C,{'drift': -0.13209212152173358, 'noise': 0.11664315039964968}
2789ebf6-b8ed-4edb-ad99-db5b334e8d38,float,speed-1,1767114838.6341271,23.943928731750482,1.0,observed,scalar,km/h,{'drift': 0.44454069927793016, 'noise': -1.4539117354747557}
4c84c306-d517-473e-bad0-fa1b88676170,float,engine-temp-1,1767114839.3078783,70.0,1.0,observed,scalar,C,{'drift': -0.19142676962137456, 'noise': -0.35128541215182985}
b19f6b6f-bcd5-4fa9-8d90-ab874b9096ed,float,fuel-1,1767114839.384396,50.064779887492456,1.0,observed,scalar,%,{'drift': 0.19236893381034526, 'noise': 0.01264692244093181}
da5a1ec7-02db-4765-a6dc-14d985707976,float,speed-1,1767114839.6348004,26.05517335633186,1.0,observed,scalar,km/h,{'drift': 0.8354580501964071, 'noise': 1.27578657438497}
9826d32d-0de4-4ce7-9bde-32882119da26,float,engine-temp-1,1767114840.2013483,70.0,1.0,observed,scalar,C,{'drift': 0.041590945576540805, 'noise': -1.7386974620078743}
04397497-5c6a-4c0a-b167-14d171594602,float,fuel-1,1767114840.6242483,49.85672740329569,1.0,observed,scalar,%,{'drift': -0.2824572967898409, 'noise': 0.07440481259307805}
d10dd6d5-0fae-40b6-8bb9-be379dd4e571,simulated,speed-1,1767114840.6190646,32.291824650854466,0.926286717025438,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114840.7337759}
94900a08-abc2-42f8-a85e-bc10fa0bd61c,float,engine-temp-1,1767114841.0958629,71.79101201666307,1.0,observed,scalar,C,{'drift': 0.2649621002108707, 'noise': 1.5260499164521995}
96ebb240-7fcd-446c-a843-0d2eece37171,float,speed-1,1767114841.6271374,24.722037334261124,1.0,observed,scalar,km/h,{'drift': -0.8873378789610737, 'noise': 1.5375661168563055}
adb9c29c-1b2c-4db5-a453-ab6d919242ce,float,fuel-1,1767114841.8793197,49.92223469956629,1.0,observed,scalar,%,{'drift': 0.02016697140288992, 'noise': 0.04534032486770482}
3c9838af-72d6-4d97-848d-14ce520742c0,float,engine-temp-1,1767114841.9738383,73.70978326268494,1.0,observed,scalar,C,{'drift': 0.26693152330987474, 'noise': 1.6518397227119863}
88dde6a4-9e7a-4f93-b596-7ea31a89f429,simulated,speed-1,1767114842.6190646,31.16711848506332,0.9190677773762134,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114842.719887}
